1,,"[-0.09424767643213272, 0.05864308401942253, 0.05891502648591995, -0.022169092670083046, -0.08552387356758118, -0.035245832055807114, -0.08268473297357559, -0.10911412537097931, 0.11813603341579437, -0.07751674950122833, 0.26378920674324036, -0.014599956572055817, -0.1865966022014618, -0.07848705351352692, -0.021572455763816833, 0.1723702847957611, -0.09694328904151917, -0.08760190010070801, -0.11576133221387863, -0.028324197977781296, 0.01886562630534172, -0.028688613325357437, 0.07683905959129333, 0.04331712797284126, -0.14637571573257446, -0.3025173246860504, -0.09541281312704086, -0.05527462810277939, 0.0010864015202969313, -0.0993463322520256, -0.056368421763181686, 0.04968622699379921, -0.17110443115234375, -0.02491862326860428, -0.016118435189127922, 0.07832343131303787, -0.06470084190368652, -0.0673619732260704, 0.19925744831562042, 0.008867582306265831, -0.20170056819915771, -0.01861315220594406, 0.012634317390620708, 0.23587384819984436, 0.21247923374176025, 0.04034212604165077, 0.062440577894449234, -0.11824394017457962, 0.05756508558988571, -0.19707778096199036, 0.060405369848012924, 0.10969008505344391, 0.08788089454174042, 0.03296689689159393, -0.0021147208753973246, -0.13533595204353333, -0.0011214008554816246, 0.12415251135826111, -0.1034933552145958, -0.0002485381264705211, 0.040856167674064636, -0.06613367050886154, -0.08408103883266449, -0.12259730696678162, 0.24230369925498962, 0.12680289149284363, -0.13159461319446564, -0.12368816882371902, 0.12379705905914307, -0.11962934583425522, -0.06618332117795944, 0.04913436248898506, -0.16807645559310913, -0.2186041623353958, -0.3634406328201294, 0.030168728902935982, 0.3796766400337219, 0.1256987303495407, -0.20167206227779388, 0.009285585954785347, -0.04551008716225624, 0.004270599223673344, 0.06076180189847946, 0.12725047767162323, -0.07987659424543381, 0.019149174913764, -0.07341980934143066, 0.03060598112642765, 0.2027309387922287, -0.08841092884540558, -0.029065506532788277, 0.17468290030956268, 0.01767089031636715, 0.061168599873781204, -0.01821102388203144, 0.0022256539668887854, -0.03992417827248573, 0.03359271585941315, -0.12473568320274353, 0.012361830100417137, 0.039427660405635834, -0.012762544676661491, 0.030610550194978714, 0.09934141486883163, -0.14005926251411438, 0.1294538378715515, 0.03459703549742699, -0.009936005808413029, 0.051415275782346725, 0.019149694591760635, -0.13925305008888245, -0.12720826268196106, 0.15011392533779144, -0.2077188491821289, 0.13632313907146454, 0.21918196976184845, 0.0927283987402916, 0.11581525206565857, 0.15556550025939941, 0.14097298681735992, -0.011100327596068382, 0.0687495544552803, -0.18204285204410553, 0.03578954190015793, 0.10258574038743973, -0.03344979137182236, 0.0698537528514862, 0.042915452271699905]"
1,,"[-0.1203150600194931, 0.09287738800048828, 0.05174802243709564, -0.0926642045378685, -0.15206700563430786, -0.0077906446531414986, -0.06389456242322922, -0.10151245445013046, 0.13274316489696503, -0.11769196391105652, 0.23842519521713257, -0.08445169031620026, -0.23437705636024475, -0.09554712474346161, -0.09206847846508026, 0.2156907469034195, -0.12188674509525299, -0.12098801881074905, -0.050812724977731705, -0.0055577936582267284, 0.07311359792947769, -0.05472380295395851, 0.02544030360877514, 0.06441037356853485, -0.12285102903842926, -0.36179107427597046, -0.10176805406808853, -0.028635678812861443, -0.03615957498550415, -0.09227551519870758, -0.0781775489449501, 0.08171895891427994, -0.1821548044681549, -0.052296511828899384, -0.022458191961050034, 0.09610561281442642, -0.04368840903043747, -0.06483667343854904, 0.15984779596328735, 0.03176787868142128, -0.1982460916042328, -0.0497182160615921, 0.05788196250796318, 0.2375422716140747, 0.18419870734214783, 0.09045238047838211, 0.06917981058359146, -0.11398421227931976, 0.0693429484963417, -0.21504247188568115, 0.05630773678421974, 0.12180304527282715, 0.05638207495212555, 0.04843859001994133, -0.00923801027238369, -0.1292961984872818, 0.014284646138548851, 0.0933433473110199, -0.10891921818256378, -0.012167368084192276, 0.06783326715230942, -0.09284325689077377, -0.09240467101335526, -0.1299068182706833, 0.2729433476924896, 0.1403011977672577, -0.1059749573469162, -0.1514543741941452, 0.1728021204471588, -0.13269288837909698, -0.08803562819957733, 0.006926807574927807, -0.15678316354751587, -0.1601281464099884, -0.3361029326915741, 0.0211185310035944, 0.35920748114585876, 0.16601327061653137, -0.14832095801830292, 0.01093789841979742, -0.053297318518161774, 0.013951572589576244, 0.08625639975070953, 0.1475326269865036, -0.03782334551215172, 0.035130131989717484, -0.06921803951263428, 0.04254688322544098, 0.19059643149375916, -0.10055918246507645, -0.018255123868584633, 0.2040727734565735, 0.027827465906739235, 0.09014054387807846, -0.01729576662182808, -0.005100075621157885, -0.06343653798103333, 0.06979318708181381, -0.11529456824064255, 0.024051204323768616, 0.06184772774577141, 0.012796085327863693, 0.032484039664268494, 0.1074308231472969, -0.13066039979457855, 0.095342256128788, -0.015610202215611935, 0.013278773985803127, 0.008308324962854385, -0.031171835958957672, -0.13070659339427948, -0.10302745550870895, 0.11491258442401886, -0.18958522379398346, 0.13572712242603302, 0.20676784217357635, 0.07046837359666824, 0.10620411485433578, 0.18251582980155945, 0.10825064778327942, 0.04864737391471863, -0.019315237179398537, -0.18519064784049988, 0.014707202091813087, 0.13386715948581696, -0.055134233087301254, 0.06640463322401047, 0.02906613051891327]"
1,,"[-0.09395592659711838, 0.06712450832128525, 0.03323657438158989, -0.05254824459552765, -0.09128297120332718, -0.04140394181013107, -0.04082205891609192, -0.10724478214979172, 0.157040074467659, -0.0755738914012909, 0.23389925062656403, -0.05537092685699463, -0.21758240461349487, -0.09095890074968338, -0.06523878872394562, 0.183011993765831, -0.13143742084503174, -0.09535913169384003, -0.11544398218393326, 0.005365001503378153, 0.05929247662425041, -0.015169470570981503, 0.05744839459657669, 0.03989643603563309, -0.12852336466312408, -0.34061193466186523, -0.08823054283857346, -0.07033610343933105, -0.017949501052498817, -0.08137524873018265, -0.04470330476760864, 0.07142627239227295, -0.13428662717342377, -0.04666740074753761, -0.0007419006433337927, 0.08515188097953796, -0.0347546823322773, -0.06847487390041351, 0.1880270540714264, 0.014298818074166775, -0.24064315855503082, -0.05559598654508591, 0.03588614985346794, 0.23928874731063843, 0.18549108505249023, 0.07626491039991379, 0.05783626064658165, -0.1290512979030609, 0.08368702232837677, -0.1905766874551773, 0.05893486738204956, 0.11146777868270874, 0.050305020064115524, 0.04750826954841614, 0.018823277205228806, -0.15770643949508667, 0.016015129163861275, 0.10571762919425964, -0.10664727538824081, -0.036657221615314484, 0.05962039530277252, -0.07895527780056, -0.06719712167978287, -0.10609588027000427, 0.22882136702537537, 0.08748602122068405, -0.12011394649744034, -0.11618146300315857, 0.13319319486618042, -0.1220974251627922, -0.05895428732037544, 0.04306323826313019, -0.17277996242046356, -0.19168256223201752, -0.3439323902130127, 0.008625051937997341, 0.3976072669029236, 0.12470459938049316, -0.15372303128242493, -0.005881340242922306, -0.05746535211801529, 0.009926368482410908, 0.09542309492826462, 0.141316756606102, -0.04812626913189888, 0.03477530926465988, -0.09248550236225128, 0.024251196533441544, 0.18182973563671112, -0.10828177630901337, -0.026091739535331726, 0.1747862994670868, 0.008906818926334381, 0.06327927857637405, -0.035833410918712616, 0.004555664956569672, -0.06493637710809708, 0.08164392411708832, -0.10208061337471008, 0.01542665995657444, 0.10135341435670853, 0.015322048217058182, 0.03558804467320442, 0.09464950114488602, -0.1351182907819748, 0.09713482856750488, 0.032225124537944794, 0.008791974745690823, 0.05228172615170479, -0.02697652019560337, -0.1131248027086258, -0.11427480727434158, 0.14561377465724945, -0.1818961352109909, 0.136190727353096, 0.20732852816581726, 0.07699085026979446, 0.1228480264544487, 0.14116030931472778, 0.11497002840042114, 0.0019063031068071723, 0.019542884081602097, -0.20193907618522644, 0.03165779635310173, 0.11666934937238693, -0.006320092361420393, 0.06740346550941467, 0.01797417365014553]"
1,pk,"[-0.1460203230381012, 0.1171141043305397, 0.12873196601867676, 0.009797845035791397, -0.027899054810404778, -0.11057023704051971, -0.03692414611577988, -0.150807186961174, 0.11200540512800217, -0.11280886828899384, 0.27460190653800964, -0.0898871123790741, -0.18665948510169983, -0.10809134691953659, -0.0016203757841140032, 0.17294131219387054, -0.1312323808670044, -0.06617026031017303, -0.061833128333091736, -0.02198590338230133, 0.02586197480559349, -0.05791690945625305, 0.03834395855665207, -0.0029851391445845366, -0.045030731707811356, -0.3818226158618927, -0.15518681704998016, -0.13088911771774292, 0.013449521735310555, -0.025829143822193146, -0.08835802227258682, 0.011060643009841442, -0.18349309265613556, -0.07235993444919586, -0.042935244739055634, 0.06558309495449066, -0.012498619966208935, -0.023094987496733665, 0.16407932341098785, -0.04390512779355049, -0.18367481231689453, 0.00014805333921685815, 0.035395167768001556, 0.16282910108566284, 0.22770583629608154, 0.05459848791360855, 0.04570239782333374, -0.11360720545053482, 0.04203444719314575, -0.10796671360731125, 0.03080160729587078, 0.08483041077852249, 0.11819159239530563, 0.07712852954864502, 0.006251831538975239, -0.12417896091938019, 0.01511438935995102, 0.010214896872639656, -0.12804388999938965, -0.017010750249028206, 0.09274184703826904, -0.12365884333848953, -0.07145070284605026, -0.0003462384338490665, 0.29035821557044983, 0.09433294087648392, -0.10146886110305786, -0.12613922357559204, 0.17870959639549255, -0.15108448266983032, -0.02053818292915821, 0.030349938198924065, -0.14020183682441711, -0.15356317162513733, -0.3166768252849579, 0.06927558034658432, 0.4038485288619995, 0.10593020170927048, -0.1868816763162613, 0.057097140699625015, -0.17041468620300293, -0.039130788296461105, 0.07792946696281433, 0.12272357195615768, -0.027044108137488365, 0.03363868594169617, -0.09730631113052368, -0.009059789590537548, 0.1895303726196289, -0.08385590463876724, -0.014935383573174477, 0.1774613857269287, -0.04569602757692337, 0.10478797554969788, -0.0020549416076391935, -0.029157118871808052, -0.049837540835142136, -0.011216264218091965, -0.09918705374002457, -0.04463280364871025, 0.051232174038887024, -0.06714045256376266, -0.03280530869960785, 0.07330334931612015, -0.19363243877887726, 0.10009981691837311, 0.01619362272322178, 0.015828058123588562, 0.019973520189523697, 0.00013094743189867586, -0.08148393034934998, -0.053688887506723404, 0.14978159964084625, -0.21154160797595978, 0.208458811044693, 0.17938865721225739, 0.025774149224162102, 0.14011907577514648, 0.1348666399717331, 0.11739317327737808, -0.020090170204639435, -0.027941808104515076, -0.18920713663101196, -0.009264141321182251, 0.09140092134475708, 0.008277450688183308, 0.10460508614778519, 0.053942471742630005]"
1,pk,"[-0.08449015766382217, 0.12221701443195343, 0.09742575138807297, -0.016042044386267662, -0.0673871636390686, -0.06884095072746277, -0.0304489117115736, -0.10772909224033356, 0.12974391877651215, -0.08038443326950073, 0.31183627247810364, -0.04148847237229347, -0.193547785282135, -0.12088881433010101, -0.015133692882955074, 0.15972478687763214, -0.10918014496564865, -0.0938875749707222, -0.06282922625541687, -0.018435873091220856, 0.09753552824258804, -0.0116950124502182, 0.008833465166389942, 0.02313227206468582, -0.06935428828001022, -0.33431515097618103, -0.1399979442358017, -0.09241294860839844, 0.061533596366643906, -0.06816690415143967, -0.05266076698899269, 0.05396717041730881, -0.14646057784557343, -0.07246437668800354, -0.0429890938103199, 0.036799583584070206, -0.06674760580062866, -0.06683249771595001, 0.19183455407619476, -0.0441913828253746, -0.21360231935977936, -0.01589708961546421, 0.025148577988147736, 0.21594731509685516, 0.1965651661157608, -0.011555985547602177, 0.058814700692892075, -0.12941601872444153, -0.0061691273003816605, -0.1555163562297821, 0.0750834047794342, 0.1318550407886505, 0.1059148907661438, 0.11306790262460709, -0.006609902251511812, -0.12444035708904266, 0.0073484135791659355, 0.06291475892066956, -0.17054086923599243, -0.0180835984647274, 0.055970076471567154, -0.11597015708684921, -0.10353313386440277, -0.053150441497564316, 0.20442841947078705, 0.13269007205963135, -0.09377212077379227, -0.18121671676635742, 0.14131306111812592, -0.16747677326202393, -0.10648718476295471, 0.06536934524774551, -0.15239067375659943, -0.17569643259048462, -0.3502295911312103, 0.06769732385873795, 0.40293341875076294, 0.12170615047216415, -0.21776928007602692, 0.07340046763420105, -0.06653150916099548, -0.04565482214093208, 0.1251267045736313, 0.13435299694538116, -0.04450513422489166, 0.03996632620692253, -0.09380526095628738, 0.051696423441171646, 0.1441192775964737, -0.10066026449203491, -0.05480046570301056, 0.191128671169281, 0.018432028591632843, 0.09818359464406967, 0.05040999501943588, 0.051773350685834885, 0.024265054613351822, 0.032160598784685135, -0.13754414021968842, -0.003337318077683449, 0.10075192898511887, -0.026430092751979828, -0.030628541484475136, 0.07827814668416977, -0.12440099567174911, 0.14900675415992737, 0.07308487594127655, 0.012617942877113819, 0.02726062759757042, -0.04509444162249565, -0.10540062189102173, -0.06605323404073715, 0.16614879667758942, -0.19112512469291687, 0.18821577727794647, 0.16361434757709503, 0.050454430282115936, 0.13719779253005981, 0.16412250697612762, 0.10893840342760086, -0.0018453628290444613, -0.09567390382289886, -0.2113523781299591, 0.03652803972363472, 0.1206275224685669, 0.005723303183913231, 0.07247481495141983, 0.04074018448591232]"
1,pk,"[-0.0937325656414032, 0.06455785781145096, 0.09128517657518387, -0.005060194991528988, -0.12833407521247864, -0.02690635807812214, -0.06374900043010712, -0.06405143439769745, 0.10798466950654984, -0.12905322015285492, 0.2559230923652649, -0.0833406075835228, -0.20770756900310516, -0.08273472636938095, -0.043678488582372665, 0.16709423065185547, -0.10465620458126068, -0.10007920116186142, -0.03629042208194733, -0.006954561453312635, 0.06129227578639984, 0.005114348139613867, 0.03529312461614609, 0.006196135189384222, -0.09488250315189362, -0.40513768792152405, -0.09335774928331375, -0.1100902259349823, 0.016271717846393585, -0.04927978664636612, -0.08968851715326309, 0.04573230445384979, -0.11731386184692383, -0.0290481299161911, -0.0030032063368707895, 0.0949125587940216, -0.02390613593161106, -0.08520200103521347, 0.16889235377311707, -0.04248141869902611, -0.24224349856376648, -0.08295119553804398, 0.027462150901556015, 0.21201694011688232, 0.11809078603982925, 0.03943638131022453, 0.02881121076643467, -0.08906453102827072, 0.06243984401226044, -0.18438072502613068, 0.09059369564056396, 0.11503918468952179, 0.04453529417514801, 0.06312040984630585, 0.022342141717672348, -0.10421711206436157, 0.02564293146133423, 0.08059899508953094, -0.12669433653354645, -0.03078479692339897, 0.05242513120174408, -0.052588656544685364, -0.04512108117341995, -0.12050846964120865, 0.24172177910804749, 0.12177331000566483, -0.08732495456933975, -0.14984261989593506, 0.10253935307264328, -0.17211824655532837, -0.07848967611789703, 0.05147164314985275, -0.15794166922569275, -0.17490658164024353, -0.3023753762245178, 0.025857554748654366, 0.3844504654407501, 0.16024476289749146, -0.16099056601524353, -0.0008002258837223053, -0.03519045561552048, -0.0503506176173687, 0.1364547163248062, 0.12656143307685852, -0.015175526030361652, 0.06788252294063568, -0.09713370352983475, 0.016923492774367332, 0.22037090361118317, -0.1133902296423912, -0.04957231879234314, 0.17183440923690796, -0.020607726648449898, 0.09687623381614685, 0.013471180573105812, -0.004458269104361534, -0.03665836527943611, 0.036302804946899414, -0.12625059485435486, -0.0031822158489376307, 0.10084448009729385, -0.03366631269454956, -0.03784829005599022, 0.08693166077136993, -0.15433402359485626, 0.09342395514249802, 0.008104019798338413, -0.0015712091699242592, 0.05712191015481949, -0.027005774900317192, -0.14204198122024536, -0.08726144582033157, 0.18188263475894928, -0.14265578985214233, 0.16518911719322205, 0.17293061316013336, 0.11279058456420898, 0.142896831035614, 0.15731103718280792, 0.0661063864827156, -0.0078241853043437, -0.06880583614110947, -0.21717508137226105, -0.006673497147858143, 0.12198394536972046, -0.02933136187493801, 0.061500903218984604, 0.008760310709476471]"
1,pk,"[-0.1250254213809967, 0.12835195660591125, 0.07858212292194366, 0.0009663226082921028, -0.11499443650245667, -0.04056767374277115, -0.08148549497127533, -0.07074940204620361, 0.08761052787303925, -0.06804835796356201, 0.2387411892414093, -0.0714927390217781, -0.18307684361934662, -0.043709125369787216, -0.03179865702986717, 0.17734897136688232, -0.1463281661272049, -0.05699576810002327, -0.08775633573532104, 0.014307895675301552, 0.0910218209028244, 0.01149520743638277, 0.020680829882621765, 0.009159313514828682, -0.11584649235010147, -0.33973637223243713, -0.12982361018657684, -0.08566045016050339, -0.00288227922283113, -0.07257068157196045, -0.04542927071452141, 0.06399136781692505, -0.15251405537128448, -0.07435160875320435, -0.0029826443642377853, 0.056229326874017715, -0.05220950394868851, -0.02476787567138672, 0.23543253540992737, 0.010164043866097927, -0.20823507010936737, 0.061702996492385864, 0.06096477434039116, 0.2343471795320511, 0.2358071357011795, 0.0268078800290823, 0.06567466259002686, -0.143837109208107, 0.07539016753435135, -0.17532703280448914, 0.039170511066913605, 0.1411868780851364, 0.13397745788097382, 0.11334618926048279, 0.009657304733991623, -0.10049902647733688, 0.059013884514570236, 0.07843930274248123, -0.17334973812103271, 0.0259193517267704, 0.09073813259601593, -0.11502011865377426, -0.00046932901022955775, -0.01208446267992258, 0.22628286480903625, 0.09569575637578964, -0.08575884997844696, -0.14272859692573547, 0.15031279623508453, -0.13830316066741943, -0.07574862241744995, 0.07028778642416, -0.13544267416000366, -0.17946305871009827, -0.3705970346927643, 0.01576285809278488, 0.41938140988349915, 0.09016299247741699, -0.22223447263240814, 0.026332251727581024, -0.05995790287852287, -0.09711626172065735, 0.10455697029829025, 0.15426704287528992, -0.0752013772726059, -0.03101593255996704, -0.06429892778396606, 0.055244218558073044, 0.2498527616262436, -0.0700279250741005, -0.012245582416653633, 0.2071225643157959, 0.07879064977169037, 0.06650438159704208, 0.059477925300598145, 0.05228452384471893, -0.02783028595149517, -0.02799944020807743, -0.10502320528030396, 0.0320747010409832, -0.0029804441146552563, -0.1058121919631958, -0.02988360822200775, 0.09874603897333145, -0.16635283827781677, 0.15182270109653473, 0.005719621200114489, -0.01888003572821617, -0.05845104157924652, -0.033849772065877914, -0.10188018530607224, -0.011613822542130947, 0.17765848338603973, -0.19488026201725006, 0.16540120542049408, 0.16490137577056885, 0.004930330906063318, 0.11179888248443604, 0.13148990273475647, 0.12331011146306992, -0.03878430649638176, -0.014587080106139183, -0.1821940392255783, -0.0083643002435565, 0.09802258759737015, -0.005735504440963268, 0.10014917701482773, 0.05528958514332771]"
1,pk,"[-0.11612030863761902, 0.06929571181535721, 0.07277087867259979, 0.0054794964380562305, -0.09464102983474731, -0.08790501952171326, -0.04965153709053993, -0.1112494170665741, 0.08836094290018082, -0.10239052027463913, 0.220864400267601, -0.09090981632471085, -0.1827607899904251, -0.07724812626838684, -0.02369384840130806, 0.19338297843933105, -0.14748485386371613, -0.07312803715467453, -0.062312450259923935, -0.04920436814427376, 0.041193123906850815, -0.011260995641350746, 0.030384264886379242, 0.0221579410135746, -0.0959603562951088, -0.3655874729156494, -0.109601691365242, -0.1407242864370346, -0.029190318658947945, 0.016986144706606865, -0.037094034254550934, 0.04939672723412514, -0.1498907506465912, -0.05000019073486328, 0.004268520511686802, 0.05077650398015976, -0.024686114862561226, -0.022529594600200653, 0.21110104024410248, 0.013602430000901222, -0.17799809575080872, -0.0351535938680172, 0.05474419891834259, 0.20643675327301025, 0.2042735069990158, 0.0769069641828537, 0.04759079962968826, -0.08782535046339035, 0.06717653572559357, -0.17809593677520752, 0.05035191774368286, 0.08346085995435715, 0.1031719222664833, 0.051421280950307846, 0.014692192897200584, -0.12240723520517349, 0.04486912116408348, 0.0332656130194664, -0.18175870180130005, -0.00863733235746622, 0.06138006970286369, -0.13064263761043549, -0.07855863869190216, -0.022363757714629173, 0.3167310953140259, 0.1186176985502243, -0.07937639206647873, -0.1115887463092804, 0.18475519120693207, -0.15634144842624664, -0.06413717567920685, 0.019097624346613884, -0.14278370141983032, -0.1526951789855957, -0.35042619705200195, 0.02874257043004036, 0.4213121235370636, 0.12424241006374359, -0.18443168699741364, 0.027714082971215248, -0.08911022543907166, -0.020706214010715485, 0.13581372797489166, 0.11411093920469284, -0.037426356226205826, -0.01312199980020523, -0.08031672984361649, -0.0089568505063653, 0.192645862698555, -0.10749819129705429, -0.06048424541950226, 0.17411929368972778, -0.006023717578500509, 0.0679280236363411, 0.023855529725551605, -0.04641256108880043, -0.044753581285476685, -0.010460874065756798, -0.10400757938623428, -0.043660979717969894, 0.08077047765254974, -0.03380103036761284, 0.01326544675976038, 0.08009540289640427, -0.18291731178760529, 0.07773854583501816, -0.016394855454564095, -0.03320789709687233, 0.007868117652833462, -0.01038485486060381, -0.1397470235824585, -0.06861861795186996, 0.1697068214416504, -0.17058661580085754, 0.17730720341205597, 0.16151843965053558, 0.015913918614387512, 0.15456457436084747, 0.1273876428604126, 0.0984279066324234, -0.04097158834338188, -0.014136317186057568, -0.19229507446289062, -0.013972964137792587, 0.12060059607028961, 0.012159687466919422, 0.12265269458293915, 0.047910742461681366]"
1,pk,"[-0.12150052189826965, 0.09110182523727417, 0.12094534933567047, -0.024149419739842415, -0.08432122319936752, -0.09817653894424438, -0.07029025256633759, -0.12557831406593323, 0.08372639864683151, -0.06543195247650146, 0.2884507179260254, -0.09803977608680725, -0.20890766382217407, -0.1091090738773346, -0.023599762469530106, 0.17618311941623688, -0.1347649246454239, -0.07216691225767136, -0.042196519672870636, -0.009445994161069393, 0.0671982690691948, -0.025115085765719414, 0.055328987538814545, 0.02407778799533844, -0.11318717896938324, -0.37990835309028625, -0.12843015789985657, -0.12053875625133514, -0.012091007083654404, -0.016439316794276237, -0.049261901527643204, 0.04804796352982521, -0.14399360120296478, -0.07106464356184006, -0.00542856939136982, 0.03608258441090584, 0.009038085117936134, -0.03578288480639458, 0.17710760235786438, -0.008169939741492271, -0.20601049065589905, -0.00912497378885746, 0.04183436185121536, 0.1848175972700119, 0.15345489978790283, 0.11122579872608185, 0.07843254506587982, -0.12237587571144104, 0.02287927269935608, -0.14658430218696594, 0.07214934378862381, 0.08241558074951172, 0.08209747076034546, 0.028163857758045197, 0.007169227581471205, -0.18285037577152252, 0.010562983341515064, 0.0646369531750679, -0.1631408929824829, -0.0068791513331234455, 0.03370258957147598, -0.08718951046466827, -0.029627613723278046, -0.05231250822544098, 0.28677281737327576, 0.1119334027171135, -0.09344034641981125, -0.0803958997130394, 0.16415412724018097, -0.10250967741012573, -0.04354356974363327, 0.02669140137732029, -0.15861065685749054, -0.15720069408416748, -0.3431086838245392, 0.044738512486219406, 0.42502561211586, 0.07927408814430237, -0.19839373230934143, 0.014125424437224865, -0.10222452133893967, -0.02341633290052414, 0.08244878798723221, 0.10641151666641235, -0.06730949878692627, 0.013362235389649868, -0.0748707577586174, -0.02009986713528633, 0.18401388823986053, -0.09613662958145142, -0.015604153275489807, 0.19633401930332184, -0.006584932096302509, 0.09713923186063766, 0.023622112348675728, -0.028915490955114365, -0.051916565746068954, 0.018556268885731697, -0.08386983722448349, -0.012833395041525364, 0.046300433576107025, -0.05870942398905754, 0.0028577595949172974, 0.08141810446977615, -0.21259550750255585, 0.05425676703453064, 0.031061865389347076, -0.04909811168909073, 0.007715862710028887, 0.02743265964090824, -0.09256304800510406, -0.10522576421499252, 0.1574552059173584, -0.20445996522903442, 0.17819878458976746, 0.2151709794998169, 0.0731055736541748, 0.17640884220600128, 0.13602304458618164, 0.10066724568605423, -0.017720719799399376, -0.013381065800786018, -0.15478113293647766, 0.014687132090330124, 0.1408071517944336, -0.021914716809988022, 0.09763625264167786, 0.05818569287657738]"
1,pk,"[-0.11432406306266785, 0.11414549499750137, 0.09622447937726974, -0.01354968547821045, -0.08875232934951782, -0.016334742307662964, -0.030421163886785507, -0.12637680768966675, 0.08794885873794556, -0.12462347745895386, 0.24557818472385406, -0.07448869943618774, -0.20932045578956604, -0.09477365761995316, -0.009858403354883194, 0.16958214342594147, -0.15223777294158936, -0.08084849268198013, -0.05706508457660675, -0.008915946818888187, 0.07501623779535294, -0.00030423759017139673, 0.0691327229142189, -0.005396238993853331, -0.10043127834796906, -0.3847746253013611, -0.10477510094642639, -0.11842283606529236, 0.028955601155757904, 0.005195722449570894, -0.0745653510093689, 0.0005507362657226622, -0.1683894246816635, -0.027197591960430145, -0.007619595155119896, 0.08591849356889725, -0.04509846866130829, -0.028227759525179863, 0.19459471106529236, -0.024326657876372337, -0.22619736194610596, 0.000384768471121788, 0.06551937013864517, 0.1942903846502304, 0.19396914541721344, 0.07595685124397278, 0.047282494604587555, -0.12713266909122467, 0.06233479082584381, -0.15020377933979034, 0.06714855879545212, 0.06024934723973274, 0.11685895174741745, 0.039626482874155045, 0.04101235419511795, -0.17102214694023132, 0.012718676589429379, 0.02784913219511509, -0.11248000711202621, 0.0011918885866180062, 0.08464467525482178, -0.09955421835184097, -0.010827724821865559, -0.05635514855384827, 0.28762876987457275, 0.06036399304866791, -0.09971676766872406, -0.12204344570636749, 0.14240677654743195, -0.1580740213394165, -0.0399356447160244, 0.07160507142543793, -0.13192419707775116, -0.15359872579574585, -0.3459981381893158, 0.030459849163889885, 0.4415907859802246, 0.14333543181419373, -0.1753886640071869, -0.01215557474642992, -0.06564077734947205, -0.01880774460732937, 0.15733833611011505, 0.154506117105484, -0.06266780197620392, 0.035479266196489334, -0.10812173038721085, 0.008620663546025753, 0.22234182059764862, -0.11259228736162186, -0.05403366684913635, 0.18673045933246613, 0.003214319935068488, 0.12907232344150543, 0.00014641653979197145, -0.05438314005732536, -0.06704689562320709, 0.014246870763599873, -0.1390058398246765, -0.004852938465774059, 0.006243013311177492, -0.05819690227508545, -0.0010986514389514923, 0.103486068546772, -0.16297774016857147, 0.06393890082836151, -0.004389520734548569, -0.03261158615350723, -0.006354930344969034, 0.0035796535667032003, -0.1535826176404953, -0.059522539377212524, 0.14913105964660645, -0.20363843441009521, 0.1595117747783661, 0.19770248234272003, 0.06645404547452927, 0.13959191739559174, 0.18920715153217316, 0.08944341540336609, -0.010318992659449577, -0.001961957663297653, -0.2181454598903656, 0.011680361814796925, 0.13048823177814484, -0.038643207401037216, 0.14439977705478668, 0.03256326913833618]"
